timestamp,pressure,temperature_oil,temperature_air,current
2025-01-01T07:08:00,10.5751,86.6052,40.6826,18.7271
2025-01-01T07:09:00,10.3106,87.103,42.3702,16.0397
2025-01-01T07:10:00,10.0897,87.5656,42.1379,32.5794
2025-01-01T07:11:00,10.3342,88.0396,40.1738,18.3184
2025-01-01T07:12:00,11.0668,82.9481,40.8721,17.8236
2025-01-01T07:13:00,9.4856,88.419,38.3987,20.1169
2025-01-01T07:14:00,10.6192,83.6325,42.134,19.7348
2025-01-01T07:15:00,10.5277,82.9828,40.5257,40.1839
2025-01-01T07:16:00,9.9248,84.4526,39.0483,17.094
2025-01-01T07:17:00,10.9566,84.543,40.3231,18.9148
2025-01-01T07:18:00,10.178,85.1269,36.5542,15.8047
2025-01-01T07:19:00,9.886,81.9149,39.1543,15.1804
2025-01-01T07:20:00,11.1278,82.7039,43.7404,20.2933
2025-01-01T07:21:00,11.4112,84.0663,44.3364,16.6486
2025-01-01T07:22:00,10.1728,81.7655,37.471,17.2054
2025-01-01T07:23:00,10.3953,80.0012,40.5774,16.9801
2025-01-01T07:24:00,11.5674,80.8405,39.9829,18.8558
2025-01-01T07:25:00,10.3836,80.3019,40.3606,17.36
2025-01-01T07:26:00,11.0673,88.1575,40.8703,17.9458
2025-01-01T07:27:00,9.8006,83.0142,40.1537,19.2906
2025-01-01T07:28:00,10.8783,78.206,37.4673,18.346
2025-01-01T07:29:00,10.7195,78.1842,39.9834,17.0233
2025-01-01T07:30:00,11.0033,84.0519,42.0343,18.3935
2025-01-01T07:31:00,10.1314,84.3409,39.7009,15.63
2025-01-01T07:32:00,10.6991,85.3705,41.3728,18.1472
2025-01-01T07:33:00,9.9446,84.1061,41.8271,18.2283
2025-01-01T07:34:00,10.5018,75.4665,43.9846,20.1347
2025-01-01T07:35:00,10.3817,78.1938,42.9569,18.3565
2025-01-01T07:36:00,11.5558,84.8923,37.6047,15.8868
2025-01-01T07:37:00,10.4904,88.5365,43.0515,18.4587
2025-01-01T07:38:00,11.405,78.555,40.6943,19.0028
2025-01-01T07:39:00,11.6995,77.3441,41.0701,31.0542
2025-01-01T07:40:00,11.432,80.4361,39.0511,18.5045
2025-01-01T07:41:00,9.7509,78.9716,44.7419,18.7373
2025-01-01T07:42:00,11.282,85.6137,42.8239,19.239
2025-01-01T07:43:00,11.42,87.0,42.881,18.4259
2025-01-01T07:44:00,10.9539,86.7917,42.3182,15.9129
2025-01-01T07:45:00,10.3194,82.3687,38.1576,17.7907
2025-01-01T07:46:00,10.3606,81.2323,46.598,17.047
2025-01-01T07:47:00,10.6734,83.2469,41.1996,18.4152
2025-01-01T07:48:00,11.0279,84.9045,39.8373,19.7765
2025-01-01T07:49:00,10.8902,80.1601,42.5087,19.2083
2025-01-01T07:50:00,9.5252,79.9063,42.6717,18.8446
2025-01-01T07:51:00,10.6943,81.4242,42.4614,19.4408
2025-01-01T07:52:00,10.0805,80.4144,41.0905,20.8433
2025-01-01T07:53:00,9.639,81.7214,42.6928,37.9472
2025-01-01T07:54:00,11.0042,83.539,43.5922,18.8337
2025-01-01T07:55:00,11.0117,83.0066,38.5945,16.5698
2025-01-01T07:56:00,9.7498,82.3684,44.7805,19.6545
2025-01-01T07:57:00,9.9249,89.3485,41.3565,17.1639
2025-01-01T07:58:00,10.019,85.1305,38.2765,16.7235
2025-01-01T07:59:00,11.5956,77.8336,44.5121,14.5217
2025-01-01T08:00:00,9.7669,80.8859,44.1175,21.009
2025-01-01T08:01:00,10.5075,86.8536,41.4154,18.4813
2025-01-01T08:02:00,10.3743,79.6575,41.8093,17.3924
2025-01-01T08:03:00,9.9999,89.0615,39.985,18.1304
2025-01-01T08:04:00,10.6122,82.608,41.3251,17.6582
2025-01-01T08:05:00,9.8162,86.5321,41.6049,21.1296
2025-01-01T08:06:00,10.4684,86.9283,39.8103,19.6425
2025-01-01T08:07:00,9.5554,81.8226,39.4245,18.4599
2025-01-01T08:08:00,14.8722,84.6736,44.3768,17.5242
2025-01-01T08:09:00,10.3033,81.9013,40.6775,17.0871
2025-01-01T08:10:00,9.8123,81.5559,44.2398,18.2718
2025-01-01T08:11:00,10.2015,83.3375,40.461,17.8563
2025-01-01T08:12:00,11.2453,81.465,42.6037,18.1325
2025-01-01T08:13:00,11.4498,89.6367,43.3321,34.3453
2025-01-01T08:14:00,11.0248,80.892,39.7579,16.2156
2025-01-01T08:15:00,10.118,80.855,41.6815,16.6382
2025-01-01T08:16:00,10.4739,83.9184,41.8963,35.2822
2025-01-01T08:17:00,10.5258,79.7671,41.2649,27.1499
2025-01-01T08:18:00,11.143,80.1784,42.7943,19.1476
2025-01-01T08:19:00,9.679,80.0136,41.6533,16.5982
