timestamp,temp_in_hot,temp_out_hot,temp_in_cold,temp_out_cold,flow_rate
2025-01-01T06:11:00,99.0693,70.8881,19.2618,41.3003,158.5557
2025-01-01T06:12:00,101.8282,71.3806,22.3899,41.455,155.0792
2025-01-01T06:13:00,96.9439,68.1234,21.1623,34.8158,138.9249
2025-01-01T06:14:00,97.4384,74.107,19.6298,40.9758,154.2786
2025-01-01T06:15:00,95.6189,71.7401,22.4321,39.3568,150.4984
2025-01-01T06:16:00,94.5874,76.4351,20.3815,39.2726,138.7385
2025-01-01T06:17:00,96.9361,72.6434,19.4748,38.4645,142.2692
2025-01-01T06:18:00,95.5436,73.6302,23.1657,40.8338,143.2301
2025-01-01T06:19:00,95.5069,75.5609,22.4385,40.9831,152.6446
2025-01-01T06:20:00,94.4219,70.8637,21.682,39.6192,140.6251
2025-01-01T06:21:00,98.2029,69.3058,22.9509,36.7041,165.8693
2025-01-01T06:22:00,93.6701,71.1194,20.9636,38.1244,158.9391
2025-01-01T06:23:00,94.5444,75.0384,20.4375,34.4089,165.4551
2025-01-01T06:24:00,96.7913,73.1898,19.0826,35.9164,152.2969
2025-01-01T06:25:00,97.2329,76.0213,20.2357,37.0183,156.8353
2025-01-01T06:26:00,98.0218,70.1464,22.9238,39.6283,150.1657
2025-01-01T06:27:00,95.4087,69.5447,19.2847,37.0805,137.6234
2025-01-01T06:28:00,97.819,72.5182,21.3167,37.4336,139.1458
2025-01-01T06:29:00,102.5271,71.3415,21.9958,36.9401,165.7513
2025-01-01T06:30:00,97.1727,73.0323,22.2834,40.2261,93.109
2025-01-01T06:31:00,101.3975,74.0195,21.2563,37.8367,151.9152
2025-01-01T06:32:00,96.0652,71.0098,19.5696,35.8556,152.5985
2025-01-01T06:33:00,93.997,74.3167,21.2831,39.4835,117.9002
2025-01-01T06:34:00,96.5218,73.0049,19.4919,41.6011,146.8529
2025-01-01T06:35:00,98.6141,73.0803,20.6387,38.0841,156.1039
2025-01-01T06:36:00,93.5258,73.4005,22.3035,37.2597,164.9823
2025-01-01T06:37:00,97.1854,77.5102,25.1353,33.32,158.8648
2025-01-01T06:38:00,95.7716,75.7858,21.9735,35.4411,169.8368
2025-01-01T06:39:00,100.5803,75.2825,20.2973,37.5319,156.3242
2025-01-01T06:40:00,97.8534,73.2052,24.6077,35.6062,144.6402
2025-01-01T06:41:00,99.834,66.4972,23.6849,38.9175,155.9439
2025-01-01T06:42:00,97.7875,73.1629,21.2554,40.5693,160.7134
2025-01-01T06:43:00,100.6876,77.2074,21.898,38.9374,149.7743
2025-01-01T06:44:00,93.3539,71.0458,20.2598,39.3072,159.6598
2025-01-01T06:45:00,95.3964,72.3366,20.3196,37.5076,150.2235
2025-01-01T06:46:00,90.8605,73.6635,18.825,38.3978,152.2096
2025-01-01T06:47:00,94.0457,70.4063,21.1466,42.0951,146.2092
2025-01-01T06:48:00,97.1576,75.909,24.4505,40.0792,148.7642
2025-01-01T06:49:00,117.7491,74.6242,21.8989,34.6084,151.1467
2025-01-01T06:50:00,97.0505,74.5457,21.9091,39.1127,102.7413
2025-01-01T06:51:00,96.053,71.737,22.7082,40.742,156.4155
2025-01-01T06:52:00,95.2371,69.8001,21.6884,37.2011,156.4983
2025-01-01T06:53:00,113.2428,70.894,24.7638,36.9867,142.6258
2025-01-01T06:54:00,95.0289,72.5633,22.9473,36.9833,158.6114
2025-01-01T06:55:00,98.8597,73.7392,20.71,38.6056,165.3927
2025-01-01T06:56:00,99.6431,68.2275,21.1911,37.5424,155.5475
2025-01-01T06:57:00,94.0513,73.2473,22.773,38.6081,158.854
2025-01-01T06:58:00,96.5422,69.951,21.2833,38.6681,156.2131
2025-01-01T06:59:00,100.4279,72.09,21.215,35.4391,155.5064
2025-01-01T07:00:00,98.3561,69.6132,21.288,39.5368,143.1415
2025-01-01T07:01:00,94.6146,69.96,19.0086,37.752,138.7353
2025-01-01T07:02:00,95.4798,73.172,22.7055,36.8141,163.1649
2025-01-01T07:03:00,94.8784,74.8919,22.8386,37.8026,154.6017
2025-01-01T07:04:00,100.1356,71.6594,23.2525,38.3941,154.1458
2025-01-01T07:05:00,95.0712,74.2818,24.326,39.6706,162.3141
2025-01-01T07:06:00,93.7726,69.1383,23.2289,37.6569,153.1639
2025-01-01T07:07:00,95.4624,73.4469,24.4503,38.8524,144.9051
2025-01-01T07:08:00,98.1443,71.8172,21.7549,36.2077,153.6229
2025-01-01T07:09:00,95.9403,72.2482,20.6801,37.3505,140.3398
2025-01-01T07:10:00,93.8039,77.4123,20.3853,39.0363,152.2409
2025-01-01T07:11:00,93.7026,74.1092,24.4963,36.9446,144.5393
2025-01-01T07:12:00,102.4851,76.0342,19.4576,33.6695,134.6207
2025-01-01T07:13:00,101.7113,73.6611,20.138,37.4134,147.5602
2025-01-01T07:14:00,96.8581,68.382,20.3102,35.8354,136.618
2025-01-01T07:15:00,96.4977,67.141,23.8932,40.2273,160.2032
2025-01-01T07:16:00,91.5169,71.3598,22.6725,35.3554,148.4506
2025-01-01T07:17:00,125.9234,73.2692,21.4277,38.609,148.6892
2025-01-01T07:18:00,94.5844,67.8462,22.0305,38.4589,157.8255
2025-01-01T07:19:00,91.0704,70.4369,21.2107,36.5207,142.7386
2025-01-01T07:20:00,95.3104,73.8781,23.6049,41.007,143.1467
2025-01-01T07:21:00,92.6138,72.1716,21.977,37.1299,149.6308
2025-01-01T07:22:00,98.9201,70.7289,21.5166,37.7142,167.1188
2025-01-01T07:23:00,95.0696,71.5525,21.5502,37.215,146.9279
2025-01-01T07:24:00,94.4832,69.4333,20.6362,38.5158,148.8961
2025-01-01T07:25:00,97.7966,71.6797,22.0145,39.0242,153.8822
2025-01-01T07:26:00,96.2551,73.7503,19.7339,39.3604,131.9643
2025-01-01T07:27:00,97.7342,66.8831,20.8005,35.7969,148.2749
2025-01-01T07:28:00,94.2679,68.3691,20.812,38.216,153.2809
2025-01-01T07:29:00,95.2733,65.4646,22.7541,38.5603,162.1699
2025-01-01T07:30:00,94.729,71.8969,22.4631,39.6253,151.8733
2025-01-01T07:31:00,95.1429,71.8202,22.4529,40.3007,163.1362
2025-01-01T07:32:00,93.8568,72.5256,19.6924,35.9245,156.0626
2025-01-01T07:33:00,96.8873,72.435,21.5163,38.8817,122.3519
2025-01-01T07:34:00,99.457,77.7053,22.0655,37.4129,146.1316
2025-01-01T07:35:00,96.3524,71.2456,21.0061,38.2387,134.1852
2025-01-01T07:36:00,95.9815,74.9115,20.4731,39.4139,151.7575
2025-01-01T07:37:00,91.5058,72.5362,23.7352,34.7592,154.8997
2025-01-01T07:38:00,90.2088,71.3176,21.7854,34.1876,146.4071
2025-01-01T07:39:00,96.3294,71.1453,24.6125,39.1094,148.931
2025-01-01T07:40:00,95.2694,68.8537,21.3889,40.9784,151.061
2025-01-01T07:41:00,93.3257,73.3012,20.4084,37.5195,150.4414
2025-01-01T07:42:00,116.747,72.6378,22.827,43.2547,163.4069
2025-01-01T07:43:00,91.8377,75.0721,24.1912,35.3078,165.7734
2025-01-01T07:44:00,94.7904,69.4679,20.7044,37.6656,159.7635
2025-01-01T07:45:00,94.8491,75.4784,20.8333,36.878,149.0182
2025-01-01T07:46:00,98.0344,74.6111,22.9741,40.3236,140.1721
2025-01-01T07:47:00,93.3137,72.0936,20.0261,37.8534,141.7409
2025-01-01T07:48:00,95.9752,68.8515,23.0752,38.9907,162.9135
2025-01-01T07:49:00,95.5615,71.3696,20.9607,37.7905,146.4923
2025-01-01T07:50:00,93.8848,75.4988,20.8366,37.7737,150.4849
2025-01-01T07:51:00,93.0217,71.7394,21.3268,38.4864,144.2711
2025-01-01T07:52:00,98.2551,73.951,22.0027,39.8916,147.8142
2025-01-01T07:53:00,96.5828,69.9727,22.5039,39.6283,147.6095
2025-01-01T07:54:00,94.0154,71.966,21.5248,36.7018,158.2285
2025-01-01T07:55:00,94.2173,67.9797,20.35,35.853,150.5471
2025-01-01T07:56:00,101.9908,72.5134,21.6025,39.4353,126.4396
2025-01-01T07:57:00,92.5925,72.4216,20.1022,43.1289,169.1282
2025-01-01T07:58:00,95.7009,70.5142,23.6375,37.5718,161.6322
2025-01-01T07:59:00,94.9413,71.1649,22.058,39.4229,127.7195
2025-01-01T08:00:00,122.1687,73.3786,21.8946,34.6463,154.8157
2025-01-01T08:01:00,99.1722,68.4178,19.2219,36.6925,148.9875
2025-01-01T08:02:00,94.1854,75.9455,20.977,39.852,144.4848
2025-01-01T08:03:00,95.6929,66.6792,20.6413,40.3296,140.0636
2025-01-01T08:04:00,92.3737,73.5336,22.5175,38.0022,145.6439
2025-01-01T08:05:00,97.5013,70.5243,23.0907,39.6557,149.9541
2025-01-01T08:06:00,95.5713,68.4704,22.0405,38.5189,152.7823
2025-01-01T08:07:00,96.8694,70.7869,21.3456,36.4426,134.1293
2025-01-01T08:08:00,97.1808,71.5416,19.2743,39.2086,158.9051
2025-01-01T08:09:00,97.7912,69.0704,23.4141,35.7646,141.0469
2025-01-01T08:10:00,98.9839,75.2366,20.7217,37.1465,152.7395
2025-01-01T08:11:00,92.3135,73.1384,22.0194,36.4538,131.1792
2025-01-01T08:12:00,97.6499,71.7026,22.5793,39.5317,154.029
2025-01-01T08:13:00,94.1079,69.9884,23.8584,38.8012,128.6765
2025-01-01T08:14:00,96.6349,69.1474,20.523,40.6335,146.5238
2025-01-01T08:15:00,98.4591,74.3305,19.239,35.0202,157.8845
2025-01-01T08:16:00,89.9224,73.536,23.2434,40.1981,170.1504
2025-01-01T08:17:00,98.2663,74.8402,20.7424,41.1551,141.0553
2025-01-01T08:18:00,99.9927,70.7759,20.6593,36.8236,163.3179
2025-01-01T08:19:00,95.1629,72.6339,20.0889,37.5955,155.8369
